Company,Domain,Number of Reviews,Trustscore,Combined_Score,5 stars reviews percentage,4 stars reviews percentage,3 stars reviews percentage,2 stars reviews percentage,1 star reviews percentage,Company VADER Sentiment Score,Company TextBlob Sentiment Score,Company BERT Sentiment Score,review_id,Review Stars,Review Comment,Review Length,Company Response,VADER Sentiment Score,TextBlob Sentiment Score,BERT Sentiment Score
PNC Bank,pnc.com,1445,1.3,1.29329,5.0,1.0,2.0,4.0,88.0,-0.3871,-0.17921,-0.81147,9dcab710e40bfd1cb09813b0a638f916,1,I will never fiance anything through pnc again. I finance my truck through them. And the interest rate is supposed to be the same each month. And every month i pay my bill they put a different amount to my loan and a different amount to the intrest rate. Its never the same each month. They syated they charge and put more of your money towards the beginning of the loan. But its still only the same percentage rate. Whoch is a lie. Because if your charging more in the beginning then your taking more money then they should. Its a scam. Theres better companies out there they dont do this and they actually care about there customers.,118,Company has NOT responded to this review.,1,1,-1
PNC Bank,pnc.com,1445,1.3,1.29329,5.0,1.0,2.0,4.0,88.0,-0.3871,-0.17921,-0.81147,63820267a22c34a0d337f304ba1ebb9b,1,I will never recommend this bank to anyone ever again. They placed a 30 day hold on a Wells Fargo check for only $1000 I was originally told 5 days. Federal regulations say 7.  The person who placed the hold is never available. I want to close my accounts but now I’m held hostage by this excessive. The customer relations in Pittsburgh is trash. After seeing all of these reviews had I known they were such a crappy bank I never would’ve opened an account,85,Company has NOT responded to this review.,-1,0,-1
PNC Bank,pnc.com,1445,1.3,1.29329,5.0,1.0,2.0,4.0,88.0,-0.3871,-0.17921,-0.81147,3185218bfb2a4268d29ac62240a11f50,1,I will never use this bank again. I had a credit card throught them and they just reduce my credit limit with no notice and then want to charge me overdraft fees. Worst credit card bak ever existed. Do not get a credit card through this crooked bank.,48,Company has NOT responded to this review.,-1,-1,-1
PNC Bank,pnc.com,1445,1.3,1.29329,5.0,1.0,2.0,4.0,88.0,-0.3871,-0.17921,-0.81147,2d8625d83d4b179c5b611a23f66117b9,1,I will no longer bank with PNC I had way too many bad experiences with you and The biggest problem was you have closed my account for no reason at all couldn’t even inform me why you just leave people high and dry with no explanation!!!😤😡,46,Company has NOT responded to this review.,-1,0,-1
PNC Bank,pnc.com,1445,1.3,1.29329,5.0,1.0,2.0,4.0,88.0,-0.3871,-0.17921,-0.81147,cf6b5864b1754c899dc786c15c3ba3c6,1,"I wish  could give this bank a double zero.And let's get this straight.I only use this bank cause my state requires me to for my small business.If it wasn't for the state they would probably have no business.At least not mine.I have issues w them on a wklyl and sometimes twice a wk.Everything from broken ATM'sTo poor customer service kn the phone.you get absolutely no where with.nothing accomplished. Thanks for just wasting my time.Just talk circle around you.They allow double charges to go throw and wait 10days to get MY MONEY back.and I'm not talking peanuts.like $200But yet they grab that service fee w no problem in the begin of the month,for what yous don't do nothing.I tried to shop around to close this account.But there all the same.I diffently hate banks, and this is exactly why?It my hard earned money not yours.LEAVE IT ALONE.DONT TOUCH MY MONEY",148,Company has NOT responded to this review.,-1,-1,-1
PNC Bank,pnc.com,1445,1.3,1.29329,5.0,1.0,2.0,4.0,88.0,-0.3871,-0.17921,-0.81147,8e7db0afdb9f640e68de4401582f4129,1,"I wish I could give a 0-star rating. I was scammed which made my account go negative nearly -$4,000. I am unemployed and they insisted I pay back the negative checking account or get sent to collections. I had to take out my IRA to pay them so I don’t lose my excellent credit score when the scam wasn’t even my fault. Everyone I spoke to at PNC was completely rude and did not care about me at all. Immediately find a new bank. ALSO bonus… back when my HUSBAND DIED, I inherited his account. No one told me his account would incur fees if he no longer had a certain balance AND if he didn’t have a direct deposit any longer. Which I’m sure they left out on purpose. They stole TONS OF MY MONEY and never have once been helpful IN ANY WAY. ",145,Company has NOT responded to this review.,-1,0,-1
PNC Bank,pnc.com,1445,1.3,1.29329,5.0,1.0,2.0,4.0,88.0,-0.3871,-0.17921,-0.81147,4f8ae3d57e657e61f171db785ccd3108,1,"I wish I could give a negative 10 for the rating. In November 2024, I opened a business checking account and applied for a small business loan. The person at PNC that I worked with was Jennifer Gomez. I haven't heard from Jennifer since late December. I've called the branch several times and spoken with Pedro. Pedro was supposed to call me back and update me on the status of the loan, but he never called. I've had to call the bank relentlessly. Pedro connected me with a guy named Art. Art is on East Coast time and I'm on the West Coast. It's been a string of phone tag. Now, I want to close the business account and I'm getting the run around about that. PNC is horrible on every level. Please don't waste your time with this bank.  ",140,Company has NOT responded to this review.,0,-1,-1
PNC Bank,pnc.com,1445,1.3,1.29329,5.0,1.0,2.0,4.0,88.0,-0.3871,-0.17921,-0.81147,79defedaf758166d9f56563683cb4c1b,1,I wish I could rate this bank 0 because I would. BBVA sucked but this bank is worse. I'm literally closing both of my accounts as soon as I possibly can.,31,Company has NOT responded to this review.,-1,-1,-1
PNC Bank,pnc.com,1445,1.3,1.29329,5.0,1.0,2.0,4.0,88.0,-0.3871,-0.17921,-0.81147,f42eedaa367e3f8fd382bd4a38567a05,1,I wish I was able to give this Bank a negative score but I have to choose a one as the lowest I wouldn't recommend this Bank to a person that only had a dollar to deposit let alone anything over a hundred they'll keep your money whenever they decide especially when you make big transactions like paying for a funeral. When I made an appointment with a banker I was telling her about my situation and how I was trying to pay for my son's funeral then she's going to tell me we not going to have this conversation in this Bank don't talk about what's going on in this bank we don't want to hear that okay so now not only are you taking my money but you're censoring my conversations as well thanks PNC Bank for nothing. And don't worry I plan on posting these reviews on all social media platforms as well as any platforms containing to reviews for PNC bank until I get my money. And mind you I deposited my income tax refund,179,Company has NOT responded to this review.,-1,1,-1
PNC Bank,pnc.com,1445,1.3,1.29329,5.0,1.0,2.0,4.0,88.0,-0.3871,-0.17921,-0.81147,50265d58183d50716fb45bbd9f68b5b8,1,I wish I would have read the reviews before I entrusted this bank with my money. Awful experience: too many issues to even mention. I hope they get their act together . I wish this bank better times . Thanks for the lesson!!! Switching banks for sure. To all the workers who did their best to find out what they could do yet couldn’t accomplish because they didn’t have the tools … all the best moving forward !!,78,Company has NOT responded to this review.,1,1,-1
PNC Bank,pnc.com,1445,1.3,1.29329,5.0,1.0,2.0,4.0,88.0,-0.3871,-0.17921,-0.81147,2d03a75a8d97fa3a327e80f78754f6ec,1,"I wish there was a no star selection. Crooks that lie and deceive on the phone and have no intentions on helping any customers. No communication to customers but make changes without explanation and PNC has bad business practices. And will place anything on your creditworthiness, PNC just don’t give a F. You guys (PNC) are horrible. And still waiting on a call back since Feb.2022",66,Company has NOT responded to this review.,-1,-1,-1
PNC Bank,pnc.com,1445,1.3,1.29329,5.0,1.0,2.0,4.0,88.0,-0.3871,-0.17921,-0.81147,e86c17693a3e5820020ba2526f8fed87,1,"I work for pnc for 12 years, have a full relationship with significant balances.  My debt to income is about 10%, I have zero loans,  only a heloc with a zero balance.  I pay my credit cards to zero every month. My credit score is 834. I have a credit card from them which they originally approved for 25k, but I reduced it to 1500 years ago. I recently asked them to increase it, and it was declined. I have never been declined for anything in my life. Would you believe their declination letter stated insufficient checking account balances at PNC; what a slap in the face, my balances are quite significant.  Also stated credit card balances with pnc are high, I pay them to zero every month. I am fully credit trained,  and do lending for a living.  Something is seriously wrong at PNC imo, they are going to lose customers,  if they cannot underwrite a simple credit card. The declination reasons are a slap in the face. I would love to know their definition of significant balances.  Very mad, considering leaving them. This is based on facts.",189,Company has NOT responded to this review.,1,0,0
PNC Bank,pnc.com,1445,1.3,1.29329,5.0,1.0,2.0,4.0,88.0,-0.3871,-0.17921,-0.81147,db1b1066f19751124058455f76e7210d,1,"I worked for PNC bank and it was not the best experience.  The training was very demeaning, I was not given the tools to be successful but threatened daily about the lack of understanding.",34,Company has NOT responded to this review.,-1,1,-1
PNC Bank,pnc.com,1445,1.3,1.29329,5.0,1.0,2.0,4.0,88.0,-0.3871,-0.17921,-0.81147,9060c538e0ab3215a72b15ce1b338989,1,I worked for PNC for 17 years until my job was eliminated. My husband passed recently from prostate cancer. I have done my best to pay all bills before the due date and my payment history will reflect that. Paid 3x the minimum due. Having more heartbreak due to the loss of both our dogs as well. Cannot believe the way I was treated for paying 3x the minimum due not even 24 hrs after due date. Will take all assets with PNC elsewhere. Way to go pnc!!  I’m am embarrassed that I trusted you with my $ for this long. I will pass your heartless treatment to anyone and everyone I know!!  Aren’t people going through enough?? I’m so ashamed of PNC!!,123,Company has NOT responded to this review.,-1,0,-1
